Studio ItemNo	BaseStudioItemNo	BL ItemNo	BL ItemKey	LDraw ItemNo	LDD ItemNo	Description	isPerfectForCulling	BLCatalogIndex	BLCatalogSubIndex	EasyModeIndex	IsAssembly?	flexible type	IsDecorated	XPCatalogIndex	XPCatalogSubIndex
2347	417	3039pb013	2347	3039pc8.dat		Slope 45 2 x 2 with Ice Planet Controls Pattern	o	82	1	5	False		True	5006	5006
11540	417	3039pb015	11540	3039pb015.dat		Slope 45 2 x 2 with White '74' Pattern	o	82	1	5	False		True	5006	5006
2191	417	3039pb017	2191	3039p08.dat		Slope 45 2 x 2 with Police Yellow Star Badge Pattern	o	82	1	5	False		True	5006	5006
9148	417	3039pb018	9148	3039pc2.dat		Slope 45 2 x 2 with Monitor and Flame Pattern	o	82	1	5	False		True	5006	5006
2348	417	3039pb019	2348	3039pcg.dat		Slope 45 2 x 2 with Aquazone Pattern	o	82	1	5	False		True	5006	5006
2187	417	3039pb021	2187	3039pb021.dat		Slope 45 2 x 2 with RoboForce Red Chevron and Yellow Eye Pattern	o	82	1	5	False		True	5006	5006
11177	417	3039pb022	11177	3039p03.dat		Slope 45 2 x 2 with Green and Brown Palm Tree on Yellow Sand Pattern	o	82	1	5	False		True	5006	5006
42769	417	3039pb024	42769	3039pb024.dat		Slope 45 2 x 2 with Cash Register and '39.95' Pattern	o	82	1	5	False		True	5006	5006
39900	417	3039pb025	39900	3039pb025.dat		Slope 45 2 x 2 with White Number 4 Hot Scorcher Pattern	o	82	1	5	False		True	5006	5006
41660	417	3039pb026	41660	3039ph1.dat		Slope 45 2 x 2 with Sand Green Cash Register Pattern	o	82	1	5	False		True	5006	5006
42487	417	3039pb041	42487	3039pcb.dat		Slope 45 2 x 2 with Radar and Disk Slot Pattern	o	82	1	5	False		True	5006	5006
42488	417	3039pb042	42488	3039pca.dat		Slope 45 2 x 2 with Windows in Computer Screen Pattern	o	82	1	5	False		True	5006	5006
54566	417	3039pb044	54566	3039ps5.dat		Slope 45 2 x 2 with SW Droid Tri-Fighter Pattern	o	82	1	5	False		True	5006	5006
58752	417	3039pb045	58752	3039pc9.dat		Slope 45 2 x 2 with Aircraft Green and Yellow Horizon Indicator, Controls, Black Buttons, Silver Slider and Switches Pattern	o	82	1	5	False		True	5006	5006
86181	417	3039pb048	86181	3039pcc.dat		Slope 45 2 x 2 with Control Panel with Red and Green Lamps Pattern	o	82	1	5	False		True	5006	5006
102116	417	3039pb056	102116	3039d01.dat		Slope 45 2 x 2 with Rectangular Mirror Pattern (Sticker) - Set 5770	o	82	1	5	False		True	5006	5006
106462	417	3039pb062	106462	3039pcf.dat		Slope 45 2 x 2 with Red Cash Register and '+15' Pattern	o	82	1	5	False		True	5006	5006
126943	417	3039pb076	126943	3039pcd.dat		Slope 45 2 x 2 with Silver Control Panel and Screen Pattern	o	82	1	5	False		True	5006	5006
141527	417	3039pb092	141527	3039pb092.dat		Slope 45 2 x 2 with Medium Lavender Cash Register with Magenta and Bright Light Orange Buttons Pattern	o	82	1	5	False		True	5006	5006
169436	417	3039pb118	169436	3039pb118.dat		Slope 45 2 x 2 with White Polka Dots Pattern	o	82	1	5	False		True	5006	5006
197521	417	3039pb143	197521	3039pb143.dat		Slope 45 2 x 2 with Green Control Screen, Gauges, Light Bluish Gray Lever and Silver Buttons Pattern	o	82	1	5	False		True	5006	5006
2466	417	3039pc3	2466	3039pc3.dat		Slope 45 2 x 2 with Horizon Indicator Screen Pattern (Space Police II)	o	82	1	5	False		true	5006	5006
2619	417	3039pc5	2619	3039pc5.dat		Slope 45 2 x 2 with Flight Control Pattern	o	82	1	5	False		True	5006	5006
420	417	3039ps1	420	3039ps1.dat		Slope 45 2 x 2 with Screen with SW Trench Computer Pattern	o	82	1	5	False		True	5006	5006
-1474	3461	3039ps1	420	3039p101.dat		Slope 45 2 x 2 with Screen with SW Trench Computer Pattern	o	0	0	0	False		True		
2028	417	3039px10	2028	3039pc0.dat		Slope 45 2 x 2 with Red Rectangle and Buttons, Copper and White Circuitry Pattern	o	82	1	5	False		True	5006	5006
2029	417	3039px11	2029	3039ps2.dat		Slope 45 2 x 2 with SW AT-AT Pattern	o	82	1	5	False		True	5006	5006
3158	417	3039px12	3158	3039ps4.dat		Slope 45 2 x 2 with SW Blue Segmented Fish Pattern	o	82	1	5	False		True	5006	5006
2618	417	3039px13	2618	3039ps3.dat		Slope 45 2 x 2 with Green and Light Gray Controls Pattern	o	82	1	5	False		True	5006	5006
2622	417	3039px14	2622	3039px14.dat		Slope 45 2 x 2 with Black Phone, Light Gray Buttons, and Minifigure on Blue Screen Pattern	o	82	1	5	False		True	5006	5006
2919	417	3039px15	2919	3039px15.dat		Slope 45 2 x 2 with Rock Raiders Pattern	o	82	1	5	False		True	5006	5006
2186	417	3039px16	2186	3039p04.dat		Slope 45 2 x 2 with Black and Yellow Danger Stripes Pattern	o	82	1	5	False		True	5006	5006
11283	417	3039px17	11283	3039p01.dat		Slope 45 2 x 2 with Green Inverse Curve Pattern Model Left Side	o	82	1	5	False		True	5006	5006
11284	417	3039px18	11284	3039p02.dat		Slope 45 2 x 2 with Green Inverse Curve Pattern Model Right Side	o	82	1	5	False		True	5006	5006
2027	417	3039px2	2027	3039pc1.dat		Slope 45 2 x 2 with Horizon Screen Pattern	o	82	1	5	False		True	5006	5006
47784	417	3039px20	47784	3039ph2.dat		Slope 45 2 x 2 with Nougat Pillow Pattern	o	82	1	5	False		True	5006	5006
2623	417	3039px4	2623	3039p70.dat		Slope 45 2 x 2 with Black, Green, and Red Buttons and '15.00' Pattern	o	82	1	5	False		True	5006	5006
2624	417	3039px5	2624	3039pc6.dat		Slope 45 2 x 2 with Black and Green Radar Screen, Digital '38', Buttons, and Dial Pattern	o	82	1	5	False		True	5006	5006
42042	417	3039px50	42042	3039pt1.dat		Slope 45 2 x 2 with White Number 1 Pattern	o	82	1	5	False		True	5006	5006
42043	417	3039px51	42043	3039pt2.dat		Slope 45 2 x 2 with White Number 2 Pattern	o	82	1	5	False		True	5006	5006
2026	417	3039px6	2026	3039pc4.dat		Slope 45 2 x 2 with 3 Gauges and 3 Knobs Pattern	o	82	1	5	False		True	5006	5006
2625	417	3039px7	2625	3039px7.dat		Slope 45 2 x 2 with Video Editing Screen with Number 4, '>REC', and Black and Red Buttons Pattern	o	82	1	5	False		True	5006	5006
2031	417	3039px8	2031	3039p67.dat		Slope 45 2 x 2 with Blue and Copper Radar Display and Buttons Pattern	o	82	1	5	False		True	5006	5006
428	428	3040	428	3040b.dat	3040	Slope 45 2 x 1	o	81	1	5	False		False	5006	5006
-293	428	3040	428	3040.dat		Slope 45 2 x 1	o	0	0	0	False		True		
-394	428	3040	428	6270.dat		Slope 45 2 x 1	o	0	0	0	False		True		
1811	1811	30400	1811	30400.dat	30400	Brick 4 x 18	o	13	1	1	False		False	5001	
72938	72938	30401	72938	30401.dat	30401	Baseplate, Road 32 x 16 Ramp, Straight	o	7	3	20	False		False	5022	5026
954	72938	30401px1	954	30401p01.dat		Baseplate, Road 32 x 16 Ramp, Straight with White Center Stripe Pattern	o	7	3	20	False		true	5022	5026
429	429	30407	429	30407.dat	30407	Hinge Plate 1 x 8 with Angled Side Extensions, 9 Teeth and Rounded Plate Underside	o	48	-1	21	False		False	5021	
79033	79033	30408	79033	30408.dat	30408	Minifigure, Headgear Helmet SW Stormtrooper, Plain	o	59	6	30	False		False	5094	5097
2007	79033	30408p01	2007	30408p01.dat		Minifigure, Headgear Helmet SW Stormtrooper Pattern	o	59	6	30	False		True	5094	5097
2004	79033	30408p02	2004	30408p02.dat		Minifigure, Headgear Helmet SW Stormtrooper, TIE Pilot Pattern	o	59	6	30	False		True	5094	5097
75365	79033	30408px5	75365	30408p03.dat		Minifigure, Headgear Helmet SW Stormtrooper, Shadow Trooper Pattern	o	59	6	30	False		True	5094	5097
11026	11026	30409	11026	30409.dat	30409	Minifigure, Hair Female with 2 Buns (Princess Leia)	o	59	3	30	False		False	5094	5096
10447	10447	3040a	10447	3040a.dat		Slope 45 2 x 1 without Bottom Tube	o	81	1	5	False		False	5006	5006
-704	428	3040p01	430	81149.dat		Slope 45 2 x 1 with 3 Red Lamps, 3 Yellow Buttons, Yellow Border Pattern	o	0	0	0	False		True		
430	428	3040p01	430	3040p01.dat		Slope 45 2 x 1 with 3 Small Red Lamps, 3 Small Yellow Buttons and Thick Border Pattern	o	82	1	5	False		True	5006	5006
1876	428	3040p02	1876	3040p02.dat		Slope 45 2 x 1 with White Rotary Phone Dial and Buttons Pattern	o	82	1	5	False		True	5006	5006
431	428	3040p32	431	3040p32.dat		Slope 45 2 x 1 with Keypad with Black Buttons Pattern	o	82	1	5	False		True	5006	5006
432	428	3040p33	432	3040p33.dat		Slope 45 2 x 1 with Keypad with White Buttons Pattern	o	82	1	5	False		True	5006	5006
8279	428	3040pb001	8279	3040p05.dat		Slope 45 2 x 1 with Orange Microphone on Black Pattern	o	82	1	5	False		True	5006	5006
1877	428	3040pb003	1877	3040p03.dat		Slope 45 2 x 1 with Black Rotary Phone Dial and Buttons Pattern	o	82	1	5	False		True	5006	5006
42484	428	3040pb010	42484	3040p06.dat		Slope 45 2 x 1 with Number Keypad, 'OPEN', 'LOCK', and Green and Red Buttons Pattern	o	82	1	5	False		True	5006	5006
104937	428	3040pb013l	104937	3040pb013l.dat		Slope 45 2 x 1 with Black Turtle on Left Side Pattern (Sticker) - Set 8858-1	o	82	1	5	False		True	5006	5006
104938	428	3040pb013r	104938	3040pb013r.dat		Slope 45 2 x 1 with Black Turtle on Right Side Pattern (Sticker) - Set 8858-1	o	82	1	5	False		True	5006	5006
2620	428	3040px1	2620	3040p04.dat		Slope 45 2 x 1 with 3 White Buttons and Red and Green Lamps on Black Background Pattern	o	82	1	5	False		True	5006	5006
2461	428	3040px2	2461	3040p58.dat		Slope 45 2 x 1 with Black Crosshairs and Green Insectoid Pattern	o	82	1	5	False		True	5006	5006
433	433	3041	433	3041.dat	3041	Slope 45 2 x 4 Double	o	81	1	5	False		False	5006	5006
3237	3237	30410	3237	92756.dat	30410	Minifigure, Hair Pulled Back	o	59	3	30	False		False	5094	5096
1913	1913	30413	1913	15207.dat	30413	Panel 1 x 4 x 1	o	65	-1	9	False		False	5017	
-499	1913	30413	1913	30413.dat		Panel 1 x 4 x 1	o	0	0	0	False		True		
-535	1913	30413	1913	43337.dat		Panel 1 x 4 x 1	o	0	0	0	False		True		
1968	1968	30414	1968	30414.dat	30414	Brick, Modified 1 x 4 with Studs on Side	o	13	3	3	False		False	5004	5004
8291	433	3041pb001	8291	3041p01.dat		Slope 45 2 x 4 Double with Blue and White Headlight Pattern	o	82	1	5	False		True	5006	5006
434	434	3042	434	3042.dat	3042	Slope 45 2 x 3 Double	o	81	1	5	False		False	5006	5006
435	435	3043	435	3043.dat	3043	Slope 45 2 x 2 Double	o	81	1	5	False		False	5006	5006
436	436	3044	436	3044.dat	3044	Slope 45 2 x 1 Double (Undetermined Underside Type)	o	0	0	0	False		False		
-294	436	3044	436	3044.dat		Slope 45 2 x 1 Double (Undetermined Underside Type)	o	0	0	0	False		True		
85969	85969	3044a	85969	3044a.dat		Slope 45 2 x 1 Double without Inside Bar or Bottom Stud Holder	o	81	1	5	False		False	5006	5006
130982	130982	3044b	130982	3044b.dat		Slope 45 2 x 1 Double with Inside Bar	o	81	1	5	False		False	5006	5006
90239	90239	3044c	90239	3044c.dat		Slope 45 2 x 1 Double with Bottom Stud Holder	o	81	1	5	False		False	5006	5006
